onet_soc_code,E_j,classification,S,uncertain
29-1241.00,76.48108448928122,Complemented,0.9996621657600568,FALSE
29-1291.00,58.718867451766485,Complemented,0.9988863573005436,FALSE
29-1292.00,53.79766763848397,Complemented,0.9577429839794662,FALSE
29-1299.01,63.81429942418428,Complemented,0.9770340454643868,FALSE
29-1299.02,70.27680397312298,Complemented,0.9999474340783654,FALSE
29-2011.00,72.35558129433907,Complemented,0.965503756907569,FALSE
29-2011.01,72.38908907466127,Complemented,0.9136009720763658,FALSE
29-2011.02,70.84874389392881,Complemented,0.8617187665244976,FALSE
29-2011.04,65.39092904169715,Complemented,0.9852743733730426,FALSE
29-2012.00,70.40291673732408,Complemented,0.9502070793662376,FALSE
29-2012.01,49.22142857142857,Complemented,0.9016532999789392,FALSE
29-2031.00,66.64213869772367,Complemented,0.9588592239501356,FALSE
29-2032.00,62.7071960297767,Complemented,0.9251827198831912,FALSE
29-2033.00,72.34939292172565,Complemented,0.9448592807199416,FALSE
29-2034.00,64.73532273759326,Complemented,0.9251013587637089,FALSE
29-2035.00,61.868223597824056,Complemented,0.9713137317850483,FALSE
29-2036.00,77.58870356330551,Complemented,0.9488287932451527,FALSE
29-2051.00,70.97471807930157,Complemented,0.9487199756997471,FALSE
29-2052.00,71.52366673805955,Complemented,0.8735867238525554,FALSE
29-2053.00,49.984080188679265,Complemented,0.9462529240277066,FALSE
29-2055.00,50.104023684564645,Complemented,0.9027990754093876,FALSE
29-2056.00,49.86073228579899,Complemented,0.9360383633149314,FALSE
29-2057.00,61.50819484240687,Complemented,0.9737413863250466,FALSE
29-2061.00,52.77680026067123,Complemented,0.9449937194222318,FALSE
29-2081.00,65.8057246608993,Complemented,0.9324935222389159,FALSE
29-2091.00,62.566488525620855,Complemented,0.9492569233847296,FALSE
29-2092.00,60.37245728234337,Complemented,0.9724310402609101,FALSE
29-2099.01,69.95166935918147,Complemented,0.9775871905916921,FALSE
29-2099.05,68.7471229093141,Complemented,0.9779765831239883,FALSE
29-2099.08,77.9912263210369,Complemented,0.9568123112703293,FALSE
29-9091.00,59.05768582030811,Complemented,0.9405046557073337,FALSE
29-9092.00,81.09748743718592,Complemented,0.9999997056237417,FALSE
29-9093.00,42.54697628620662,Unexposed,0.9176146900127042,FALSE
29-9099.01,64.16311166875785,Complemented,0.9716180859209279,FALSE
31-1121.00,37.38785834738618,Unexposed,0.9138306560916698,FALSE
31-1122.00,54.6168518130371,Complemented,0.9287696032273582,FALSE
31-1131.00,45.00028409090911,Unexposed,0.9524939022170064,FALSE
31-1132.00,34.14540844449344,Unexposed,0.8991072027285495,FALSE
31-1133.00,39.893346379647745,Unexposed,0.9353515706566019,FALSE
31-2011.00,60.79456101038909,Complemented,0.9581274808591503,FALSE
31-2012.00,53.408492922564534,Complemented,0.9152562121950701,FALSE
31-2021.00,51.50632038611814,Complemented,0.9186322968438263,FALSE
31-2022.00,46.5191802417236,Complemented,0.8702757889559382,FALSE
31-9011.00,44.313276887047365,Complemented,0.9642922843658939,FALSE
31-9091.00,51.91552975326559,Complemented,0.9042179949829443,FALSE
31-9092.00,60.51553992740474,Complemented,0.9200225070333019,FALSE
31-9093.00,57.09785202863962,Complemented,0.8891319007942082,FALSE
31-9094.00,81.93346980552714,Substituted,0.9509237271814842,FALSE
31-9095.00,67.92854683195593,Complemented,0.933334111062208,FALSE
31-9096.00,49.176050955414006,Complemented,0.9244795560542511,FALSE
31-9097.00,49.10719171389487,Complemented,0.9026279060600454,FALSE
31-9099.01,73.9119386637459,Complemented,0.9700884702086504,FALSE
31-9099.02,48.32530560116767,Complemented,0.8532815830611097,FALSE
33-1011.00,54.603254826645085,Complemented,0.9232511854691967,FALSE
33-1012.00,64.12098861283646,Complemented,0.945511160133677,FALSE
33-1021.00,63.35702495387902,Complemented,0.9608233365271212,FALSE
33-1091.00,71.61084956130966,Complemented,0.9368654005123042,FALSE
33-2011.00,40.10700322964475,Unexposed,0.9195873195163379,FALSE
33-2021.00,61.343617757944145,Complemented,0.9473205035182722,FALSE
33-2022.00,63.24253848570531,Complemented,0.9508674358925033,FALSE
33-3011.00,41.820658164068654,Unexposed,0.9206352246278335,FALSE
33-3012.00,55.89331210191082,Complemented,0.9301188576427541,FALSE
33-3021.00,62.030351681957185,Complemented,0.9384967133632067,FALSE
33-3021.02,65.0140137090632,Complemented,0.9740789600929404,FALSE
33-3021.06,81.93066994468347,Complemented,0.9855028462129086,FALSE
33-3031.00,56.07513066202091,Complemented,0.9313560883367092,FALSE
33-3041.00,60.097292919944465,Complemented,0.9178242062339453,FALSE
33-3051.00,57.565256088680314,Complemented,0.9475569222147663,FALSE
33-3051.04,70.48711893516528,Complemented,0.948365837906352,FALSE
33-3052.00,65.07150390213035,Complemented,0.9816550052195896,FALSE
33-9011.00,48.86431730632045,Complemented,0.9600167031096352,FALSE
33-9021.00,74.77379733879224,Complemented,0.9426539746570026,FALSE
33-9031.00,83.5732501356484,Substituted,0.8318542919058082,FALSE
33-9032.00,63.21948451937103,Complemented,0.9274102172374443,FALSE
33-9091.00,45.067275909002525,Complemented,0.902129485575948,FALSE
33-9092.00,54.07493498049415,Complemented,0.9115704626412174,FALSE
33-9093.00,66.29749999999999,Complemented,0.9358788570645222,FALSE
33-9099.02,73.19633189702796,Complemented,0.9661378836585331,FALSE
35-1011.00,68.53996893296691,Complemented,0.9697516637566355,FALSE
35-1012.00,68.58822401227464,Complemented,0.922536117704302,FALSE
35-2011.00,49.64437231946215,Complemented,0.902824716468783,FALSE
35-2012.00,55.547869471413165,Complemented,0.8854919806864594,FALSE
35-2013.00,46.83330194010172,Complemented,0.9079182737397398,FALSE
35-2014.00,44.7431289640592,Complemented,0.8828070985437129,FALSE
35-2015.00,35.17158401339193,Unexposed,0.9248089590704052,FALSE
35-2021.00,37.45657643919176,Unexposed,0.9034472940143025,FALSE
35-3011.00,42.92027121814357,Complemented,0.9228470521721325,FALSE
35-3023.00,44.20193271948216,Unexposed,0.9100676659011633,FALSE
35-3023.01,42.86895576131688,Unexposed,0.8910657310705955,FALSE
35-3031.00,40.98194214114612,Unexposed,0.9482108955124722,FALSE
35-3041.00,41.32731019178952,Unexposed,0.9776241066521945,FALSE
35-9011.00,25.35356062975706,Unexposed,0.9628440994304135,FALSE
35-9021.00,20.42264150943396,Unexposed,0.9963995307255519,FALSE
35-9031.00,54.43696555094063,Complemented,0.9032604288290585,FALSE
37-1011.00,67.46546434879612,Complemented,0.9687836770110699,FALSE
37-1012.00,65.1340244353943,Complemented,0.9607571170583334,FALSE
37-2011.00,30.760659538838077,Unexposed,0.941937588629123,FALSE
37-2012.00,23.57536304456686,Unexposed,0.9665162869903221,FALSE
37-2021.00,48.524777887462974,Unexposed,0.9456099277608835,FALSE
37-3011.00,39.0004347826087,Unexposed,0.9093848093677067,FALSE
37-3012.00,53.28518242740135,Complemented,0.9077297652307145,FALSE
37-3013.00,30.858937937062947,Unexposed,0.9781422784932489,FALSE
39-1013.00,68.8512182477968,Complemented,0.9002632704255747,FALSE
39-1022.00,70.46856978085353,Complemented,0.994077009418889,FALSE
39-2011.00,38.87559279165348,Unexposed,0.9484018762294092,FALSE
39-2021.00,53.25876460767947,Complemented,0.9057654048758229,FALSE
39-3011.00,55.23584610572409,Complemented,0.8791390513713759,FALSE
39-3012.00,61.427349336057205,Substituted,0.8959141410420318,FALSE
39-3021.00,58.357625624449,Substituted,0.8023931061740469,FALSE
39-3031.00,50.739021899466685,Complemented,0.914853315808752,FALSE
39-3091.00,56.05057123655914,Complemented,0.8441318524333524,FALSE
39-3092.00,54.85670241286863,Complemented,0.9060591382658416,FALSE
39-3093.00,39.22058175407668,Unexposed,0.9368143078310369,FALSE
39-4011.00,28.675571177504395,Unexposed,0.9569153346210874,FALSE
39-4021.00,34.18124258013454,Unexposed,0.9504729715803737,FALSE
39-4031.00,49.5207182320442,Complemented,0.9313756525288733,FALSE
39-5011.00,36.75873285249612,Unexposed,0.9584146986708176,FALSE
39-5012.00,38.72654361678753,Unexposed,0.9236945673350984,FALSE
39-5091.00,51.67641449459631,Complemented,0.9608379848419908,FALSE
39-5092.00,25.962630592017135,Unexposed,0.9698190443267356,FALSE
39-5093.00,43.020833333333336,Complemented,0.8253518886489414,FALSE
39-5094.00,47.27785541862535,Complemented,0.9460276149496142,FALSE
39-6011.00,43.07565180225103,Complemented,0.9302619964329957,FALSE
39-6012.00,63.43162146566646,Substituted,0.8399741866685103,FALSE
39-7011.00,62.68345994935359,Complemented,0.9103044786348133,FALSE
39-7012.00,62.500766764254834,Complemented,0.9372485158779662,FALSE
39-9011.00,41.45279034690801,Unexposed,0.9415356211816005,FALSE
39-9011.01,37.70027640908544,Unexposed,0.8951192378350961,FALSE
39-9031.00,59.39159235668788,Complemented,0.9505037170313365,FALSE
39-9032.00,57.2621635883905,Complemented,0.9291623399106536,FALSE
39-9041.00,54.02378463146889,Complemented,0.9282576770259459,FALSE
41-1011.00,74.04149141752872,Complemented,0.9466062825363813,FALSE
41-1012.00,75.02455132806892,Complemented,0.9395639991492516,FALSE
41-2011.00,66.98243453993271,Substituted,0.8952687871074514,FALSE
41-2012.00,69.78065919357539,Substituted,0.8572003171431836,FALSE
41-2021.00,72.27690465499177,Substituted,0.8972073624651865,FALSE
41-2022.00,69.49742882227518,Complemented,0.9123777405808091,FALSE
41-2031.00,68.12815669119107,Complemented,0.9258986926390554,FALSE
41-3011.00,75.83719812567584,Complemented,0.9448452363894188,FALSE
41-3021.00,78.24530313124582,Complemented,0.9525870621431087,FALSE
41-3031.00,83.88237452977337,Substituted,0.9117932818554766,FALSE
41-3041.00,84.50759280089986,Substituted,0.9309609110245531,FALSE
41-4011.00,78.21855852950662,Complemented,0.9364676112057144,FALSE
41-4011.07,83.79576587795763,Complemented,0.9522802678453685,FALSE
41-4012.00,79.22695417789757,Complemented,0.9511279454019992,FALSE
41-9011.00,60.90899483325506,Complemented,0.9346376247041008,FALSE
41-9012.00,55.86473029045643,Complemented,0.8956798346664145,FALSE
41-9021.00,78.80092869982025,Complemented,0.9485250664378557,FALSE
41-9022.00,76.27438211063165,Complemented,0.9580502451197531,FALSE
41-9031.00,77.61855454450372,Complemented,0.9511069894233968,FALSE
41-9041.00,80.69131523204315,Substituted,0.950087056160411,FALSE
41-9091.00,54.04567257559958,Complemented,0.8408074864455097,FALSE
43-1011.00,76.4139398524683,Complemented,0.9701420613512837,FALSE
43-2011.00,75.72793392504933,Substituted,0.9105547715717898,FALSE
43-2021.00,79.28324908488759,Substituted,0.8798726753630562,FALSE
43-3011.00,82.97962130937098,Substituted,0.9035218391765988,FALSE
43-3021.00,79.09734789391577,Substituted,0.9439437718685976,FALSE
43-3031.00,84.86102794411177,Substituted,0.968107737720804,FALSE
43-3041.00,71.61641923613755,Complemented,0.8570199525279456,FALSE
43-3051.00,83.20979251289933,Substituted,0.9333669489646045,FALSE
43-3061.00,81.55379706445441,Substituted,0.8888901559188526,FALSE
43-3071.00,79.62445706648846,Substituted,0.8886785831163532,FALSE
43-4011.00,80.64893350062738,Substituted,0.9253101097729356,FALSE
43-4021.00,82.34101673508052,Substituted,0.9170387488763868,FALSE
43-4031.00,80.84757544930483,Complemented,0.9033337712194116,FALSE
43-4041.00,85.10344827586206,Substituted,0.974123192464888,FALSE
43-4051.00,83.26053130929795,Substituted,0.8646009424164205,FALSE
43-4061.00,82.30046160302138,Substituted,0.8517949145888454,FALSE
43-4071.00,74.42768046709129,Substituted,0.909484123673323,FALSE
43-4081.00,69.96971402837197,Substituted,0.8987082396161025,FALSE
43-4111.00,73.21668205601725,Complemented,0.8809691430302733,FALSE
43-4121.00,67.07428108545969,Complemented,0.9067693829228184,FALSE
43-4131.00,82.49252778132583,Substituted,0.9049715649556956,FALSE
43-4141.00,77.44105160026128,Substituted,0.8944375396691312,FALSE
43-4151.00,82.53596938775512,Substituted,0.953060801661737,FALSE
43-4161.00,80.5752824858757,Substituted,0.8670128536914824,FALSE
43-4171.00,73.15991085109346,Substituted,0.816495741424774,FALSE
43-4181.00,73.3128354203936,Substituted,0.9050375294536789,FALSE
43-5011.00,70.1950867052023,Complemented,0.9186427643150189,FALSE
43-5011.01,83.39975963344098,Substituted,0.862069679109402,FALSE
43-5021.00,58.67773983235021,Complemented,0.8376558853650095,FALSE
43-5031.00,76.77352976987703,Complemented,0.8884580179999455,FALSE
43-5032.00,82.78094509278745,Substituted,0.8407561857229365,FALSE
43-5041.00,66.6246406570842,Substituted,0.8912861449674782,FALSE
43-5051.00,67.15241727149711,Substituted,0.8307161068503721,FALSE
43-5052.00,56.072317524386136,Complemented,0.9040239230010177,FALSE
43-5053.00,57.023373983739845,Substituted,0.8903550383634139,FALSE
43-5061.00,82.32660090809455,Complemented,0.897384474853483,FALSE
43-5071.00,77.0468568777546,Complemented,0.896296632590067,FALSE
43-5111.00,65.73127327907297,Complemented,0.8974357963786703,FALSE
43-6011.00,80.16181839594866,Substituted,0.8543461118646305,FALSE
43-6012.00,81.36854417851359,Complemented,0.8492689742520585,FALSE
43-6013.00,81.83218496401776,Substituted,0.8839646447196503,FALSE
43-6014.00,77.88253886895609,Substituted,0.8555769239270876,FALSE
43-9021.00,81.13825363825364,Substituted,0.9496631052062809,FALSE
43-9022.00,81.05822240150597,Substituted,0.9466689854469563,FALSE
43-9031.00,81.36405529953915,Substituted,0.7997262142243052,FALSE
43-9041.00,83.8088088088088,Substituted,0.9338815952817039,FALSE
43-9051.00,57.32454361054768,Complemented,0.8510608969839601,FALSE
43-9061.00,74.52083333333333,Substituted,0.8979287112290504,FALSE
43-9071.00,57.68280467445742,Complemented,0.9068908885950614,FALSE
43-9081.00,83.61948249619482,Substituted,0.9280544464875388,FALSE
43-9111.00,81.86687147977472,Substituted,0.91907576155522,FALSE
45-1011.00,65.74487966021707,Complemented,0.9634015970399601,FALSE
45-2011.00,67.0068884654844,Complemented,0.9537537001914665,FALSE
45-2021.00,50.5135264543931,Complemented,0.9232872590669366,FALSE
45-2041.00,64.4939106901218,Complemented,0.8449088942442563,FALSE
45-2091.00,52.90423572744014,Complemented,0.9374382315275787,FALSE
45-2092.00,49.702452025586346,Complemented,0.9629994229648267,FALSE
45-2093.00,47.77255104678211,Complemented,0.9180342477251662,FALSE
45-3031.00,38.835727772760855,Unexposed,0.9287869165030231,FALSE
45-4011.00,40.75057613898245,Unexposed,0.9223615967356191,FALSE
45-4021.00,29.100172025936217,Unexposed,0.9904720507503533,FALSE
45-4022.00,52.70548712206046,Complemented,0.8433231689926618,FALSE
45-4023.00,64.10777626193726,Complemented,0.9129359830257847,FALSE
47-1011.00,69.70134172602287,Complemented,0.9987776461651818,FALSE
47-1011.03,76.25758620689655,Complemented,0.9993407927465525,FALSE
47-2011.00,40.51833665797147,Unexposed,0.9209676845165916,FALSE
47-2021.00,38.485216760384546,Unexposed,0.9749191624265365,FALSE
47-2022.00,26.68755965637926,Unexposed,0.9625138724062223,FALSE
47-2031.00,43.343778301032415,Unexposed,0.9634390837440605,FALSE
47-2041.00,31.455159981973864,Unexposed,0.9628077509154805,FALSE
47-2042.00,31.346090759978136,Unexposed,0.9249655252755214,FALSE
47-2043.00,29.35749265426053,Unexposed,0.9486522955651837,FALSE
47-2044.00,33.94811043665557,Unexposed,0.9835792452687241,FALSE
47-2051.00,31.255923650723982,Unexposed,0.9210686354969659,FALSE
47-2053.00,24.081972202495685,Unexposed,0.9760470083908634,FALSE
47-2061.00,39.10098119378577,Unexposed,0.8874276073199832,FALSE
47-2071.00,38.138426114045785,Unexposed,0.8142615029303719,FALSE
47-2072.00,39.04915854738707,Unexposed,0.858160773148976,FALSE
47-2073.00,51.106804317221965,Complemented,0.935127534231963,FALSE
47-2081.00,30.511540120793775,Unexposed,0.9490782562089642,FALSE
47-2082.00,21.348062859810177,Unexposed,0.9796353580533745,FALSE
47-2111.00,47.50145264381175,Unexposed,0.9389611897912065,FALSE
47-2121.00,36.46227316141356,Unexposed,0.9522514293585619,FALSE
47-2131.00,30.88465636654235,Unexposed,0.9447864880670362,FALSE
47-2132.00,41.61059670781893,Unexposed,0.9797200257130707,FALSE
47-2141.00,35.26586864073082,Unexposed,0.9536126320408395,FALSE
47-2142.00,23.967722140402557,Unexposed,0.981029221302716,FALSE
47-2151.00,42.70689355790936,Unexposed,0.9264335172667759,FALSE
47-2152.00,47.49618929457641,Complemented,0.9278960330618506,FALSE
47-2152.04,44.604242286751365,Complemented,0.9175605338330108,FALSE
47-2161.00,26.35444106720703,Unexposed,0.9674940062923563,FALSE
47-2171.00,33.99005681818182,Unexposed,0.9731538513568534,FALSE
47-2181.00,25.254281067636075,Unexposed,0.9716123372041741,FALSE
47-2211.00,47.52108018737945,Unexposed,0.9676479460876659,FALSE
47-2221.00,34.1015072695745,Unexposed,0.9217492239593127,FALSE
47-2231.00,66.36089203154744,Complemented,0.9222251677929343,FALSE
47-3011.00,28.79096234309623,Unexposed,0.9035963187405402,FALSE
47-3012.00,27.601640838650862,Unexposed,0.920233751848352,FALSE
47-3013.00,25.86363636363636,Unexposed,0.9540248560556875,FALSE
47-3014.00,20.03759979397373,Unexposed,0.9884450417453252,FALSE
47-3015.00,26.112161198288163,Unexposed,0.9518380753619188,FALSE
47-3016.00,21.1432157300237,Unexposed,0.9804821104590516,FALSE
47-4011.00,69.59566307715001,Complemented,0.9911559725095925,FALSE
47-4011.01,78.38681397862372,Complemented,0.9353460962684728,FALSE
47-4021.00,48.192196364478406,Complemented,0.921025007804114,FALSE
47-4031.00,27.180309597523223,Unexposed,0.9822339713871954,FALSE
47-4041.00,52.04765283197352,Complemented,0.8708798130449872,FALSE
47-4051.00,40.91246791841144,Complemented,0.9012121961290247,FALSE
47-4061.00,47.510214350407566,Complemented,0.8667504794626053,FALSE
47-4071.00,40.849399098647964,Unexposed,0.9323349197829229,FALSE
47-4091.00,30.19563392107473,Unexposed,0.9970872284401148,FALSE
47-4099.03,49.361636001989055,Complemented,0.951954561973126,FALSE
47-5011.00,42.25142135186355,Unexposed,0.9299116950379229,FALSE
47-5012.00,50.75194820764898,Complemented,0.9025508079687603,FALSE
47-5013.00,56.89220454844224,Complemented,0.8890718161212711,FALSE
47-5022.00,53.293111491214425,Complemented,0.9345197659276047,FALSE
47-5023.00,55.30166547277938,Complemented,0.8974322284535539,FALSE
47-5032.00,48.70069185737096,Complemented,0.8596250021802844,FALSE
47-5041.00,48.196636085626906,Complemented,0.9518392893708659,FALSE
47-5043.00,34.19230195434881,Unexposed,0.8978385306616254,FALSE
47-5044.00,48.14129787656279,Complemented,0.8659327349786,FALSE
47-5051.00,38.448202959830866,Unexposed,0.9063144876919333,FALSE
47-5071.00,26.204753199268737,Unexposed,0.9272716795650173,FALSE
47-5081.00,36.10424782044147,Unexposed,0.9142504600685087,FALSE
49-1011.00,72.68243074619416,Complemented,0.9661687004782802,FALSE
49-2011.00,66.87240114145943,Complemented,0.9210911007474512,FALSE
49-2021.00,48.36369853645192,Complemented,0.886834425483182,FALSE
49-2022.00,59.74984524382693,Complemented,0.9459435487016137,FALSE
49-2091.00,63.921647509578555,Complemented,0.9208093386304199,FALSE
49-2092.00,43.668709081752546,Unexposed,0.9213694688057837,FALSE
49-2093.00,56.79400475233047,Complemented,0.883093129405791,FALSE
49-2094.00,69.01560701036203,Complemented,0.9810989604017026,FALSE
49-2095.00,66.92891229224946,Complemented,0.9750505173342736,FALSE
49-2096.00,52.13432835820897,Complemented,0.9418027588427405,FALSE
49-2097.00,65.1426930147059,Complemented,0.889401892993129,FALSE
49-2098.00,55.55013509456621,Complemented,0.9581107748043607,FALSE
49-3011.00,56.73716759431044,Complemented,0.9411690878996225,FALSE
49-3021.00,36.47119078104993,Unexposed,0.9376587803845648,FALSE
49-3022.00,33.10049855680923,Unexposed,0.95320271193007,FALSE
49-3023.00,58.53789622808573,Complemented,0.9239932414666057,FALSE
49-3031.00,50.31026066582056,Complemented,0.9069845283712417,FALSE
49-3041.00,51.78716448726773,Complemented,0.8906121299316145,FALSE
49-3042.00,54.178487144454095,Complemented,0.9221215732632383,FALSE
49-3043.00,49.97104247104248,Complemented,0.8938478225947604,FALSE
49-3051.00,44.166731745411944,Unexposed,0.8696490720335002,FALSE
49-3052.00,38.35235076597993,Unexposed,0.8635995870983368,FALSE
49-3053.00,45.803759894459105,Unexposed,0.892356697906006,FALSE
49-3091.00,35.54572813910717,Unexposed,0.9588374548255749,FALSE
49-3092.00,41.96266821009985,Unexposed,0.947453892506071,FALSE
49-3093.00,32.92007193525828,Unexposed,0.9781805463228057,FALSE
49-9011.00,33.15996975588681,Unexposed,0.9704750499449937,FALSE
49-9012.00,48.015778928034734,Complemented,0.8881513631148477,FALSE
49-9021.00,47.477412456562426,Complemented,0.9196032861001875,FALSE
49-9031.00,49.577578171341415,Complemented,0.914668055895243,FALSE
49-9041.00,66.06074097630784,Complemented,0.9259091998207463,FALSE
49-9043.00,51.53002723233481,Complemented,0.912527993333384,FALSE
49-9044.00,38.96673596673597,Unexposed,0.8507384062463867,FALSE
49-9045.00,26.338761345435127,Unexposed,0.9254894550717591,FALSE
49-9051.00,37.733291627567525,Unexposed,0.9602030018491402,FALSE
49-9052.00,36.861969904240766,Unexposed,0.9622185966766669,FALSE
49-9061.00,55.91940505015566,Complemented,0.9512062428625367,FALSE
49-9062.00,66.58034478419529,Complemented,0.9563390654049029,FALSE
49-9063.00,33.409905163329825,Unexposed,0.9697967087554823,FALSE
49-9064.00,46.583282114320816,Unexposed,0.8987434930557336,FALSE
49-9071.00,51.54449195683161,Complemented,0.8928777276614477,FALSE
49-9081.00,67.20028039254957,Complemented,0.9745398685634129,FALSE
49-9091.00,56.34302570585755,Complemented,0.8853704217904761,FALSE
49-9092.00,46.32941176470587,Complemented,0.9203890640123465,FALSE
49-9094.00,34.936499466382074,Unexposed,0.9045741705494307,FALSE
49-9095.00,36.92002268859898,Unexposed,0.9472283097390538,FALSE
49-9096.00,34.597140888735794,Unexposed,0.8943821150030828,FALSE
49-9097.00,43.33052276559864,Complemented,0.8779106725991906,FALSE
49-9098.00,44.314985735861725,Unexposed,0.8722157630021534,FALSE
49-9099.01,64.41170014268468,Complemented,0.9401025896903757,FALSE
51-1011.00,75.0078381795196,Complemented,0.9724961898399933,FALSE
51-2011.00,50.283100107642625,Complemented,0.8552389017641495,FALSE
51-2021.00,47.82042940793754,Unexposed,0.8538183426013815,FALSE
51-2022.00,61.04904153354634,Complemented,0.9117343919090413,FALSE
51-2023.00,49.302916274694255,Complemented,0.9133113227405295,FALSE
51-2031.00,57.52492610837439,Complemented,0.9176052441711934,FALSE
51-2041.00,44.48612515447701,Complemented,0.8592261695166872,FALSE
51-2051.00,36.42157303370787,Unexposed,0.8893535792844357,FALSE
51-2061.00,48.743918053777215,Unexposed,0.8773200736052873,FALSE
51-2092.00,55.81258396775637,Complemented,0.8648060810272138,FALSE
51-3011.00,60.056623242615785,Complemented,0.8543881207687123,FALSE
51-3021.00,46.24582187433891,Complemented,0.8797187879370754,FALSE
51-3022.00,38.53959810874705,Unexposed,0.8619927433731353,FALSE
51-3023.00,30.759138381201044,Unexposed,0.8868651928846635,FALSE
51-3091.00,56.46158658658659,Complemented,0.8578360314990197,FALSE
51-3092.00,61.28940083936068,Complemented,0.9151278824226075,FALSE
51-3093.00,64.24433722021178,Complemented,0.788342268883392,FALSE
51-4021.00,57.23751193127584,Complemented,0.9230252785629652,FALSE
51-4022.00,50.73981191222569,Complemented,0.848265982353063,FALSE
51-4023.00,58.975823045267504,Complemented,0.8754081692105125,FALSE
51-4031.00,49.49036749231019,Complemented,0.8748231273953974,FALSE
51-4032.00,57.020153953813846,Complemented,0.9163286046061748,FALSE
51-4033.00,58.50226120323421,Complemented,0.8634731626275214,FALSE
51-4034.00,58.244926522043386,Complemented,0.8899197720991101,FALSE
51-4035.00,63.134081796311165,Complemented,0.8973979522770686,FALSE
51-4041.00,64.3328681661468,Complemented,0.9334551552999177,FALSE
51-4051.00,60.36926605504587,Complemented,0.8568333756648043,FALSE
51-4052.00,46.47538657965669,Complemented,0.8710087924959865,FALSE
51-4061.00,60.85171908098419,Complemented,0.907579937542194,FALSE
51-4062.00,58.508920526220955,Complemented,0.906854989823188,FALSE
51-4071.00,37.26207605344296,Unexposed,0.8310229081831021,FALSE
51-4072.00,49.965930771327315,Complemented,0.8562487712249254,FALSE
51-4081.00,59.94277505087992,Complemented,0.9071570491090245,FALSE
51-4111.00,61.39342570754717,Complemented,0.8944284796790609,FALSE
51-4121.00,48.25425833924771,Complemented,0.8533143744112092,FALSE
51-4122.00,58.80973491359814,Complemented,0.8722619250671846,FALSE
51-4191.00,60.3432896474652,Complemented,0.8621226338150528,FALSE
51-4192.00,57.72086531751571,Complemented,0.9363692047178065,FALSE
51-4193.00,54.41173345476623,Complemented,0.8758450097592725,FALSE
51-4194.00,54.14569183646292,Complemented,0.8697987048537609,FALSE
51-5111.00,76.896465043205,Substituted,0.8392897080696237,FALSE
51-5112.00,66.99184536393838,Complemented,0.8373791892583881,FALSE
51-5113.00,48.03244310701523,Complemented,0.8587478162386574,FALSE
51-6011.00,43.84101661348882,Unexposed,0.9058497191556951,FALSE
51-6021.00,32.21326255476913,Unexposed,0.9391130381570391,FALSE
51-6031.00,47.56022088926974,Complemented,0.871672767460947,FALSE
51-6041.00,35.62366460184936,Unexposed,0.9423333398417186,FALSE
51-6042.00,47.131920977384986,Unexposed,0.9018503133195201,FALSE
51-6051.00,24.60352155434122,Unexposed,0.9731507808236496,FALSE
51-6052.00,41.03536870203537,Unexposed,0.9232963310360094,FALSE
51-6061.00,59.51176352302433,Complemented,0.8981380041785217,FALSE
51-6062.00,61.41859838274933,Complemented,0.909463033009459,FALSE
51-6063.00,61.74171696021676,Complemented,0.8933959576340561,FALSE
51-6064.00,55.28135842708443,Complemented,0.8464716567531498,FALSE
51-6091.00,50.785746235276584,Complemented,0.9089035576072925,FALSE
51-6092.00,77.96523130637183,Complemented,0.8884673606286799,FALSE
51-6093.00,37.78533273981749,Unexposed,0.9541480786952182,FALSE
51-7011.00,50.907640232108314,Complemented,0.9032410946566987,FALSE
51-7021.00,42.42183960126868,Unexposed,0.9302539153414419,FALSE
51-7031.00,50.86607626965481,Complemented,0.9154237608045517,FALSE
51-7032.00,52.501828822238465,Complemented,0.9427688361424114,FALSE
51-7041.00,50.13162725407623,Complemented,0.8940469111558509,FALSE
51-7042.00,50.3092349833692,Complemented,0.905043939791978,FALSE
51-8011.00,75.42390656655942,Complemented,0.9625916632106182,FALSE
51-8012.00,79.75384862091083,Complemented,0.8879734252464558,FALSE
51-8013.00,73.40385838456646,Complemented,0.9503505087692371,FALSE
51-8013.03,66.36774709883954,Complemented,0.9491707078401369,FALSE
51-8013.04,60.65677867902666,Complemented,0.939244372917806,FALSE
51-8021.00,61.17587194941212,Complemented,0.9052550882988267,FALSE
51-8031.00,65.94580022701477,Complemented,0.9035409335425445,FALSE
51-8091.00,67.95614554936589,Complemented,0.9184192056964952,FALSE
51-8092.00,70.21340075853352,Complemented,0.9177795489825566,FALSE
51-8093.00,69.97743633824004,Complemented,0.9334106979314614,FALSE
51-8099.01,69.36210680321872,Complemented,0.9505120315297296,FALSE
51-9011.00,67.68439573697968,Complemented,0.9539508671829477,FALSE
51-9012.00,57.778883709210056,Complemented,0.9226970807131332,FALSE
51-9021.00,60.065365974897475,Complemented,0.9495704172122775,FALSE
51-9022.00,49.24515936848378,Unexposed,0.9119809834861304,FALSE
51-9023.00,62.202763385146795,Complemented,0.8617750190601715,FALSE
51-9031.00,46.15401479857495,Unexposed,0.9235300400364957,FALSE
51-9032.00,51.445832520007805,Complemented,0.901177663205747,FALSE
51-9041.00,56.36203720758887,Complemented,0.8875672527561886,FALSE
51-9051.00,57.63106796116504,Complemented,0.8842073089939182,FALSE
